Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Nb_d_proj,S_p_proj
-7.5303,53.26754947063401,55.314610959601225,0.0,-2.0470614889672163,17.858913058428396,0.10222665810317098
-7.480300000000001,59.778678687500005,56.890355756301275,0.0,2.8883229311987293,19.838934589920385,0.1329341663818303
-7.430300000000001,69.74709357558004,57.87002802933542,0.0,11.877065546244616,22.941446840108668,0.17961542412002063
-7.3803,73.96296890339757,57.30585877674543,0.0,16.657110126652135,24.163658289362147,0.21086127365498777
-7.3303,69.95692564036204,56.38248763464099,0.0,13.574438005721056,22.76681920733133,0.22646574031038258
-7.2803,66.3562565856289,58.65153243148684,0.0,7.704724154142056,21.477396574234245,0.23985114388199102
-7.230300000000001,66.61697654143664,61.46898588912507,0.0,5.14799065231157,21.395347475627915,0.2540937399903974
-7.180300000000001,65.11957177299143,62.051005175899306,0.0,3.068566597092129,20.794629832349866,0.2742736235567388
-7.1303,63.79675526595681,64.10923462621196,0.0,-0.31247936025514633,20.286748187358285,0.3120025147423984
-7.0803,65.08574381347796,68.09111829732822,0.0,-3.005374483850261,20.566969911910398,0.36565911417928026
-7.0303,69.29851040004391,73.87569418045457,0.0,-4.577183780410664,21.682222647162718,0.4456988862138487
-6.980300000000001,75.21802676837079,80.87954410129224,0.0,-5.6615173329214485,23.29073040022155,0.5577036076228008
-6.930300000000001,78.50074073379531,87.73007174259149,0.0,-9.22933100879618,24.125627583421746,0.6576148847724599
-6.8803,77.76745074086139,94.41362286841326,0.0,-16.646172127551864,23.63318321312628,0.7505224086911613
-6.8303,75.13650459618387,94.47923409455754,0.0,-19.34272949837367,22.603679640584748,0.8379170443507307
-6.7803,71.07391745969804,87.29563778849221,0.0,-16.221720328794177,21.556465440578457,0.9317003466972923
-6.730300000000001,73.17528148691903,83.475860855294,0.0,-10.300579368374969,22.693153650940722,1.1974397151152512
-6.680300000000001,80.64323908661453,86.10551066425012,0.0,-5.46227157763559,25.477658297359177,1.723042519043435
-6.6303,85.83227702793835,93.4881831963532,0.0,-7.655906168414859,27.58539675415998,2.630344780742032
-6.5803,89.39925586665237,101.6858785711475,0.0,-12.28662270449513,29.008952752903355,3.7364928682391776
-6.5303,94.76670631969218,108.33826761359506,0.0,-13.571561293902889,30.802817473684826,4.442648640502776
-6.480300000000001,101.50105232521511,121.59275085114419,0.0,-20.091698525929075,33.4453325060535,4.225606457288086
-6.430300000000001,113.29722803743888,136.1205666196635,0.0,-22.823338582224608,38.280109295586236,3.3975396678288883
-6.3803,125.92484064706309,134.69852193064773,0.0,-8.773681283584637,43.298159465353095,2.6933039637877734
-6.3303,132.3710047358069,129.20981916940877,0.0,3.1611855663981316,45.822360390430916,2.201719205371923
-6.2803,137.48647673393305,137.24985011213437,0.0,0.23662662179867766,47.73543974384251,1.8670270264496323
-6.230300000000001,150.42360255848138,155.96733774573025,0.0,-5.5437351872488705,52.269152862689936,1.7299884832288273
-6.180300000000001,169.63331902742328,176.63785541543746,0.0,-7.0045363880141736,59.07340314395605,1.732800181632936
-6.1303,184.96730520668382,184.8221883698417,0.0,0.14511683684210652,64.78026371896804,1.7171655098789416
-6.0803,192.60921475133802,176.4772472364247,0.0,16.131967514913327,67.68521949719357,1.6732916897514922
-6.0303,200.56840344351633,173.14837478529856,0.0,27.420028658217774,70.44325365262819,1.7611376282845455
-5.980300000000001,191.4928356314841,171.43574634902654,0.0,20.057089282457554,67.13221794590544,1.911446101485783
-5.930300000000001,169.50626482491478,161.30059596261677,0.0,8.205668862298012,58.85762825179624,2.222597216606072
-5.8803,159.8054448346499,146.32939793941497,0.0,13.47604689523493,54.74265801124379,2.829981354515471
-5.8303,162.30950128499853,133.55471757811864,0.0,28.75478370687989,55.068174298383134,3.6921757243626185
-5.7803,168.20128253014957,128.92710263738877,0.0,39.2741798927608,56.6580759821052,4.656471070565328
-5.730300000000001,161.67707589651928,132.68277921916902,0.0,28.994296677350263,54.139488094846826,5.270119685848082
-5.680300000000001,150.81886165610007,130.38266777619455,0.0,20.436193879905517,50.120458988733674,6.4547560542023135
-5.6303,146.21173977351427,120.08731204528212,0.0,26.12442772823215,47.925716507074355,8.835878476460763
-5.5803,143.49780583625244,113.76134210233356,0.0,29.73646373391888,46.29654672992835,10.981722379004324
-5.5303,137.3134811142657,108.90444989215746,0.0,28.40903122210824,44.300537720293896,10.791169617108292
-5.480300000000001,128.19414793749903,101.37813804678596,0.0,26.81600989071306,42.19225540477736,8.523509174204609
-5.430300000000001,122.6385221393175,98.55806137527254,0.0,24.080460764044958,41.316806098232746,6.7571457910212
-5.3803,120.00144109076518,100.6953012355851,0.0,19.306139855180078,41.04582565302125,5.961156079881647
