Energy_minus_Ef,Total_DOS_Combi,Total_DOS_Slab,Total_DOS_Ads,Delta_DOS,Sc_d_proj,S_p_proj
-3.5564999999999998,102.78554818849514,82.2327658102349,0.0,20.552782378260247,19.423631000377306,3.490877315696161
-3.5065,104.24428655233578,80.82868480194733,0.0,23.415601750388447,19.39344250311474,2.21558023724591
-3.4565,110.15468381402289,79.43065355545265,0.0,30.724030258570238,20.249106026858044,1.786658495644191
-3.4065000000000003,108.82714829361652,81.10872145960585,0.0,27.71842683401067,20.33589025523669,1.5354255349919592
-3.3565,95.33819566866438,83.14418573524384,0.0,12.194009933420546,18.27900538995174,1.1575546328948563
-3.3064999999999998,88.38622670319623,82.54739780193971,0.0,5.8388289012565195,16.845871146312803,0.9352499822306782
-3.2565,88.61458614821771,79.6026604689828,0.0,9.011925679234906,16.334936188705196,0.914093441327205
-3.2065,88.90680826449777,78.58822752249243,0.0,10.318580742005338,15.64940669956672,0.9178415592360863
-3.1565000000000003,94.54815382026517,81.20246979751343,0.0,13.34568402275174,15.964811987859449,0.978497119946492
-3.1065,106.93423113333742,86.8578510360397,0.0,20.076380097297715,17.30682002686786,1.146917408353016
-3.0564999999999998,104.35244043622166,92.79025556808004,0.0,11.562184868141614,16.557987830426857,1.3683145483868135
-3.0065,78.84428521611727,87.4416870230546,0.0,-8.597401806937327,13.126250456089476,1.835451006333051
-2.9565,57.816424611429014,68.94242027898323,0.0,-11.125995667554221,10.416143045268278,3.0979886527629317
-2.9065000000000003,53.037969393627215,52.908566679397936,0.0,0.12940271422927907,9.892469333951883,4.665216422258113
-2.8565,53.47962523536505,46.103858397716174,0.0,7.375766837648875,10.454730518315388,4.672811454531346
-2.8064999999999998,63.695972892841205,48.605638817102914,0.0,15.09033407573829,14.364430237023715,3.3968043735583318
-2.7565,101.38330719763583,75.47481675741035,0.0,25.908490440225478,26.477882848348592,2.644004227577964
-2.7065,166.8665856881957,128.7655151128601,0.0,38.1010705753356,45.98499851856007,2.280745007495347
-2.6565000000000003,242.62326969808555,179.73750889998536,0.0,62.88576079810019,66.02513903028084,1.9021166105343763
